Order,Property ID,Lot Area,Street,Alley,Lot Config,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Foundation,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,Electrical,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Pool Area,Fence,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2794,907255050,14781,Pave,NA,CulDSac,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,1753,1753,GasA,Y,SBrkr,0,0,2,0,3,1,7,1,Attchd,3,748,Y,198,150,0,NA,8,2006,WD ,Normal,275000
2795,907262080,8726,Pave,NA,Inside,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,872,872,GasA,Y,SBrkr,0,0,2,1,4,1,8,0,BuiltIn,2,529,Y,0,108,0,NA,9,2006,WD ,Normal,197000
2796,907265030,8125,Pave,NA,Inside,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,986,Unf,0,668,1654,GasA,Y,SBrkr,1,0,2,0,3,1,6,0,Attchd,3,900,Y,0,136,0,NA,2,2006,WD ,Normal,230000
2797,907270050,10566,Pave,NA,Inside,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,920,Unf,0,170,1090,GasA,Y,SBrkr,1,0,2,1,3,1,8,1,Attchd,3,646,Y,197,80,0,NA,7,2006,WD ,Normal,268500
2798,907275030,21533,Pave,NA,FR2,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,1065,1065,GasA,Y,SBrkr,0,0,2,1,4,1,9,1,Attchd,2,467,Y,120,48,0,NA,8,2006,WD ,Normal,210900
2799,907285010,11250,Pave,NA,Corner,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,PConc,ALQ,796,Unf,0,258,1054,GasA,Y,SBrkr,0,1,2,1,3,1,8,1,Attchd,3,555,Y,128,84,0,NA,5,2006,WD ,Normal,227000
2800,907285100,11250,Pave,NA,Corner,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,685,Unf,0,245,930,GasA,Y,SBrkr,1,0,2,1,4,1,8,1,Attchd,2,610,Y,275,170,0,NA,7,2006,WD ,Normal,237000
2801,907290020,9750,Pave,NA,Corner,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,975,Unf,0,133,1108,GasA,Y,SBrkr,1,0,2,1,3,1,8,1,Detchd,2,583,Y,253,170,0,NA,6,2006,WD ,Normal,274300
2802,907290080,9100,Pave,NA,Inside,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,PConc,GLQ,24,Unf,0,1836,1860,GasA,Y,SBrkr,0,0,2,0,3,1,8,1,Attchd,2,484,Y,120,33,0,NA,10,2006,WD ,Normal,216837
2803,907290160,4435,Pave,NA,Inside,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,717,Unf,0,131,848,GasA,Y,SBrkr,1,0,1,0,1,1,4,0,Attchd,2,420,Y,140,0,0,NA,4,2006,WD ,Normal,133000
2804,907290230,4435,Pave,NA,Inside,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,662,Unf,0,186,848,GasA,Y,SBrkr,1,0,1,0,1,1,3,1,Attchd,2,420,Y,140,0,0,NA,5,2006,WD ,Normal,155900
2805,907290260,15611,Pave,NA,Inside,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,1079,1079,GasA,Y,SBrkr,0,0,2,1,3,1,8,1,Attchd,2,685,Y,0,51,0,NA,7,2006,New,Partial,233230
2806,907401050,8810,Pave,NA,Inside,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,1000,Unf,0,390,1390,GasA,Y,SBrkr,1,0,2,0,3,1,7,0,Attchd,2,545,Y,0,68,0,NA,3,2006,WD ,Normal,207000
2807,907401080,12393,Pave,NA,FR2,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,847,847,GasA,Y,SBrkr,0,0,2,1,4,1,8,1,BuiltIn,2,434,Y,100,48,0,NA,9,2006,WD ,Normal,195000
2808,907405030,9135,Pave,NA,Inside,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,340,Unf,0,1342,1682,GasA,Y,SBrkr,1,0,2,0,3,1,7,0,Attchd,2,544,Y,192,23,0,NA,5,2006,WD ,Normal,200000
2809,907410040,8581,Pave,NA,Inside,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,851,851,GasA,Y,SBrkr,0,0,2,1,3,1,7,0,Attchd,2,578,Y,0,105,0,NA,8,2006,New,Partial,203160
2810,907410100,8400,Pave,NA,Inside,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,784,784,GasA,Y,SBrkr,0,0,2,1,3,1,6,0,Attchd,2,572,Y,144,36,0,NA,3,2006,WD ,Normal,195800
2811,907410110,10084,Pave,NA,Inside,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,24,Unf,0,1528,1552,GasA,Y,SBrkr,0,0,2,0,3,1,7,0,Attchd,3,782,Y,144,20,0,NA,7,2006,New,Partial,212900
2812,907412010,11645,Pave,NA,Corner,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,860,860,GasA,Y,SBrkr,0,0,2,1,3,1,7,0,Attchd,2,565,Y,0,70,0,NA,8,2006,WD ,Normal,196500
2813,907414040,8772,Pave,NA,FR2,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,996,Unf,0,340,1336,GasA,Y,SBrkr,1,0,2,0,3,1,6,0,Attchd,2,502,Y,136,43,0,NA,9,2006,New,Partial,198000
2814,907418020,8846,Pave,NA,Inside,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,750,750,GasA,Y,SBrkr,0,0,2,1,3,1,6,0,Attchd,2,564,Y,0,35,0,NA,8,2006,New,Partial,173900
2815,907420070,8461,Pave,NA,Inside,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,728,728,GasA,Y,SBrkr,0,0,2,1,3,1,8,1,Attchd,2,390,Y,0,24,0,NA,7,2006,New,Partial,163990
2816,907420090,8767,Pave,NA,Inside,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,24,Unf,0,1286,1310,GasA,Y,SBrkr,0,0,2,0,3,1,6,1,Attchd,2,400,Y,0,0,0,NA,7,2006,New,Partial,164990
2817,908102020,8777,Pave,NA,Inside,1Fam,2Story,4,6,1910,2000,Gable,CompShg,Plywood,Plywood,CBlock,Rec,173,BLQ,337,166,676,GasA,Y,SBrkr,1,0,2,0,3,1,6,0,Attchd,2,528,Y,147,0,0,NA,10,2006,WD ,Normal,98000
2818,908102320,17755,Pave,NA,Inside,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,CBlock,BLQ,176,Unf,0,1290,1466,GasA,Y,SBrkr,0,0,1,1,3,1,6,2,Attchd,2,528,Y,0,140,0,NA,11,2006,WD ,Normal,149900
2819,908102330,8877,Pave,NA,Inside,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,LwQ,836,Unf,0,0,836,GasA,Y,FuseF,0,0,1,0,2,1,6,0,Detchd,2,396,Y,0,0,0,NA,4,2006,COD,Normal,102000
2820,908103310,7840,Pave,NA,CulDSac,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,CBlock,GLQ,976,Unf,0,0,976,GasA,Y,SBrkr,0,2,2,0,4,0,4,0,NA,0,0,Y,0,0,0,NA,10,2006,WD ,AdjLand,127500
2821,908103320,9400,Pave,NA,CulDSac,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,CBlock,GLQ,945,Unf,0,0,945,GasA,Y,SBrkr,0,2,2,0,4,0,4,0,NA,0,0,Y,0,0,0,NA,10,2006,WD ,AdjLand,127500
2822,908127050,16133,Pave,NA,Inside,1Fam,1Story,5,4,1969,1969,Gable,CompShg,HdBoard,Plywood,CBlock,ALQ,847,Unf,0,329,1176,GasA,Y,SBrkr,1,0,1,0,2,1,5,0,Attchd,1,360,Y,0,92,0,NA,12,2006,WD ,Abnorml,119900
2823,908128100,7162,Pave,NA,Inside,1Fam,2Story,7,5,2003,2004,Hip,CompShg,HdBoard,Stucco,PConc,Unf,0,Unf,0,796,796,GasA,Y,SBrkr,0,0,2,1,3,1,8,1,BuiltIn,2,616,Y,168,57,0,NA,5,2006,WD ,Normal,196500
2824,908130020,8050,Pave,NA,Inside,1Fam,1Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,475,ALQ,297,142,914,GasA,Y,SBrkr,1,0,1,0,2,1,4,0,NA,0,0,N,32,0,0,NA,4,2006,WD ,Normal,117250
2825,908178050,11060,Pave,NA,Corner,1Fam,2Story,7,5,2003,2005,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,1150,1150,GasA,Y,SBrkr,0,0,2,1,3,1,9,1,BuiltIn,2,502,Y,0,274,0,NA,2,2006,ConLD,Normal,229000
2826,908186060,3675,Pave,NA,Inside,TwnhsE,SLvl,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,547,Unf,0,0,547,GasA,Y,SBrkr,1,0,1,0,2,1,5,0,Basment,2,525,Y,0,28,0,NA,5,2006,WD ,Normal,145000
2827,908186070,3675,Pave,NA,Inside,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,547,Unf,0,0,547,GasA,Y,SBrkr,1,0,2,0,2,1,5,0,Basment,2,525,Y,0,44,0,NA,6,2006,New,Partial,140000
2828,908186090,3675,Pave,NA,Inside,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,547,Unf,0,0,547,GasA,Y,SBrkr,1,0,1,0,2,1,5,0,Basment,2,525,Y,0,44,0,NA,10,2006,New,Partial,142500
2829,908188110,2522,Pave,NA,Inside,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,970,970,GasA,Y,SBrkr,0,0,2,0,3,1,7,0,Detchd,2,380,Y,0,40,0,NA,5,2006,WD ,Normal,134000
2830,908188120,2522,Pave,NA,Inside,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,970,970,GasA,Y,SBrkr,0,0,2,0,3,1,7,0,Detchd,2,380,Y,0,40,0,NA,5,2006,WD ,Normal,130000
2831,908188130,2522,Pave,NA,Inside,Twnhs,2Story,6,5,2004,2006,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,970,970,GasA,Y,SBrkr,0,0,2,0,3,1,7,0,Detchd,2,380,Y,0,40,0,NA,4,2006,WD ,Normal,130000
2832,908188140,2522,Pave,NA,Inside,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,970,970,GasA,Y,SBrkr,0,0,2,0,3,1,7,0,Detchd,2,380,Y,0,40,0,NA,4,2006,WD ,Normal,137500
2833,908188150,3363,Pave,NA,Inside,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,976,976,GasA,Y,SBrkr,0,0,2,0,3,1,7,0,Detchd,2,380,Y,0,40,0,NA,4,2006,WD ,Normal,130000
2834,908225180,6956,Pave,NA,Inside,1Fam,1.5Fin,4,7,1948,1950,Gable,CompShg,VinylSd,VinylSd,CBlock,Unf,0,Unf,0,624,624,GasA,Y,SBrkr,0,0,1,0,3,1,5,0,Attchd,1,265,Y,0,0,0,NA,4,2006,WD ,Normal,97900
2835,908227010,7822,Pave,NA,Corner,1Fam,1.5Fin,6,3,1915,1950,Gable,CompShg,AsbShng,AsbShng,BrkTil,Unf,0,Unf,0,832,832,GasA,Y,FuseF,0,0,2,0,3,1,7,0,Detchd,2,528,N,0,0,0,GdPrv,5,2006,WD ,AdjLand,92000
2836,908227030,8707,Pave,NA,FR2,1Fam,1.5Fin,4,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unf,0,Unf,0,1093,1093,GasA,N,FuseF,0,0,1,1,4,1,9,0,Attchd,1,288,Y,0,0,0,NA,5,2006,WD ,AdjLand,107000
2837,908227040,8410,Pave,NA,FR2,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,PConc,Unf,0,Unf,0,658,658,GasA,Y,SBrkr,0,0,1,0,5,1,8,0,NA,0,0,N,0,151,0,NA,5,2006,WD ,AdjLand,81000
2838,908228040,9738,Pave,NA,Inside,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,BrkTil,BLQ,392,Unf,0,392,784,GasA,Y,SBrkr,1,0,1,0,4,1,7,0,Attchd,1,392,Y,0,0,0,NA,3,2006,WD ,Normal,104900
2839,908275220,8172,Pave,NA,Inside,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,CBlock,Rec,167,Unf,0,697,864,GasA,Y,SBrkr,1,0,1,0,2,1,5,0,Detchd,2,572,N,0,0,0,NA,4,2006,WD ,Normal,115000
2840,908275290,16012,Pave,NA,Inside,1Fam,1Story,4,4,1954,1968,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,Rec,691,Unf,0,263,954,GasA,Y,SBrkr,0,1,2,0,3,1,6,1,2Types,2,609,Y,0,30,0,MnPrv,10,2006,WD ,Abnorml,125000
2841,909101050,8248,Pave,Grvl,Inside,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,BrkTil,Unf,0,Unf,0,686,686,GasW,Y,SBrkr,0,1,1,1,3,1,7,0,Detchd,1,280,P,207,0,0,NA,7,2006,WD ,Normal,116000
2842,909101080,8248,Pave,Grvl,Inside,1Fam,1.5Fin,4,4,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unf,0,Unf,0,864,864,GasA,N,SBrkr,0,0,1,0,3,1,8,1,NA,0,0,N,0,0,0,NA,9,2006,COD,Abnorml,83000
2843,909101190,6204,Pave,NA,Inside,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,Unf,0,Unf,0,795,795,GasA,N,SBrkr,1,0,1,0,5,1,10,0,Detchd,1,440,Y,0,188,0,NA,3,2006,WD ,Normal,118500
2844,909101330,8088,Pave,Grvl,Inside,1Fam,1Story,2,3,1922,1955,Gable,CompShg,MetalSd,MetalSd,BrkTil,Unf,0,Unf,0,498,498,GasA,N,FuseF,0,0,1,0,1,1,3,0,Detchd,1,216,N,0,0,0,NA,2,2006,ConLD,Normal,35000
2845,909103020,11388,Pave,NA,Inside,1Fam,1.5Fin,4,7,1910,1993,Gable,CompShg,VinylSd,Wd Sdng,BrkTil,Unf,0,Unf,0,616,616,GasA,N,SBrkr,0,0,1,0,3,1,5,0,Detchd,1,275,N,212,0,0,NA,9,2006,WD ,Normal,121000
2846,909131125,7082,Pave,NA,Inside,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,686,686,GasA,Y,SBrkr,0,0,2,0,5,2,10,0,NA,0,0,N,0,0,0,NA,7,2006,WD ,Normal,160000
2847,909175030,8400,Pave,NA,Inside,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,CBlock,LwQ,388,Unf,0,552,940,GasA,Y,SBrkr,0,0,1,0,2,1,6,2,Attchd,1,240,Y,0,0,0,NA,6,2006,WD ,Normal,140000
2848,909176180,10890,Pave,NA,Inside,1Fam,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,BrkTil,LwQ,930,Unf,0,128,1058,GasA,Y,SBrkr,1,0,2,0,3,1,6,0,Detchd,1,240,Y,0,0,0,MnPrv,7,2006,WD ,Normal,137000
2849,909201180,6430,Pave,NA,Corner,2fmCon,1.5Fin,6,6,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,BLQ,780,Unf,0,0,780,GasA,N,FuseF,1,0,1,0,3,1,6,0,Attchd,1,440,Y,0,0,0,NA,7,2006,WD ,Abnorml,128000
2850,909250070,7000,Pave,NA,Inside,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,BrkTil,ALQ,424,Unf,0,200,624,GasA,Y,SBrkr,1,0,1,0,3,1,6,2,Detchd,1,312,Y,530,0,0,MnPrv,5,2006,WD ,Normal,160000
2851,909250120,13132,Pave,NA,Inside,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unf,0,Unf,0,747,747,GasA,Y,FuseF,0,0,1,1,4,1,9,0,Detchd,1,180,N,203,40,0,NA,7,2006,WD ,Normal,138887
2852,909250200,4899,Pave,NA,Corner,1Fam,2Story,6,8,1920,1950,Gable,CompShg,MetalSd,MetalSd,PConc,BLQ,305,Unf,0,450,755,GasA,Y,SBrkr,0,0,1,0,3,1,6,0,Detchd,1,216,Y,0,0,0,NA,6,2006,WD ,Normal,149000
2853,909250210,6000,Pave,NA,Inside,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unf,0,Unf,0,1008,1008,GasA,Y,SBrkr,0,0,2,0,4,1,7,0,NA,0,0,P,0,0,0,NA,6,2006,WD ,Normal,102000
2854,909253080,9399,Pave,NA,Inside,1Fam,2.5Unf,7,8,1919,1950,Gable,CompShg,MetalSd,Stucco,BrkTil,Unf,0,Unf,0,818,818,GasA,Y,SBrkr,0,0,1,1,4,1,7,1,Detchd,1,288,N,0,0,0,NA,9,2006,WD ,Abnorml,167000
2855,909254070,7588,Pave,NA,Inside,1Fam,2Story,7,6,1920,1950,Gable,CompShg,Stucco,Stucco,BrkTil,LwQ,352,Unf,0,441,793,GasA,Y,SBrkr,0,0,1,1,4,1,9,1,Detchd,1,216,Y,0,0,0,NA,7,2006,WD ,Normal,200100
2856,909256010,10164,Pave,NA,Inside,1Fam,1.5Fin,5,5,1939,1950,Gable,CompShg,VinylSd,VinylSd,CBlock,LwQ,646,Unf,0,346,992,GasA,Y,SBrkr,0,0,2,0,3,1,6,2,Detchd,1,240,Y,0,126,0,NA,7,2006,WD ,Normal,131000
2857,909256020,6191,Pave,NA,Corner,1Fam,1.5Fin,5,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,LwQ,384,Unf,0,440,824,GasA,N,SBrkr,0,0,1,0,4,1,6,0,Detchd,1,240,Y,0,0,0,NA,11,2006,WD ,Normal,112000
2858,909275230,9550,Pave,NA,Corner,1Fam,2Story,7,5,1915,1970,Gable,CompShg,Wd Sdng,Wd Shng,BrkTil,ALQ,216,Unf,0,540,756,GasA,Y,SBrkr,1,0,1,0,3,1,7,1,Detchd,3,642,Y,0,35,0,NA,2,2006,WD ,Abnorml,140000
2859,909275250,21780,Pave,NA,Inside,1Fam,2Story,6,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,PConc,Unf,0,Unf,0,817,817,GasA,Y,FuseF,0,0,1,1,3,1,7,1,Detchd,1,318,P,0,0,0,MnPrv,9,2006,WD ,Normal,195000
2860,909276010,11435,Pave,NA,Corner,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,PConc,Unf,0,Unf,0,792,792,GasA,Y,SBrkr,0,0,1,0,3,1,7,2,Detchd,2,400,Y,0,0,0,NA,6,2006,WD ,Normal,230000
2861,909276070,12400,Pave,NA,Inside,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,BLQ,602,Unf,0,299,901,GasA,Y,SBrkr,0,0,1,1,2,1,7,1,Attchd,1,410,Y,0,0,0,NA,2,2006,WD ,Normal,194000
2862,909279040,11600,Pave,NA,Inside,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,BrkTil,Unf,0,Unf,0,700,700,GasA,Y,SBrkr,0,0,1,0,2,1,5,1,Detchd,1,252,Y,0,0,0,NA,7,2006,WD ,Normal,137500
2863,909280030,11500,Pave,NA,Inside,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,CBlock,Rec,223,Unf,0,794,1017,GasA,Y,SBrkr,0,0,1,1,3,1,6,1,Attchd,1,180,Y,0,0,0,NA,6,2006,WD ,Normal,250000
2864,909280070,8170,Pave,NA,Inside,1Fam,1.5Fin,7,7,1929,1950,Gable,CompShg,Stucco,Wd Sdng,BrkTil,ALQ,526,Unf,0,496,1022,GasA,Y,FuseA,0,0,2,0,4,1,7,1,Detchd,2,451,Y,0,0,0,NA,2,2006,WD ,Normal,218000
2865,909281010,16560,Pave,NA,Inside,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Rec,503,Unf,0,449,952,GasA,Y,SBrkr,0,0,2,1,4,1,9,1,Detchd,2,360,Y,0,0,0,NA,7,2006,WD ,Normal,239000
2866,909282060,12320,Pave,NA,Inside,1Fam,2Story,7,7,1932,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unf,0,Unf,0,637,637,GasA,Y,SBrkr,0,0,1,1,3,1,8,2,2Types,3,579,Y,0,0,0,GdWo,5,2006,WD ,Normal,199500
2867,909282110,14210,Pave,NA,Inside,1Fam,2Story,6,7,1930,1959,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,Unf,0,Unf,0,697,697,GasA,Y,SBrkr,0,0,1,1,3,1,8,1,Attchd,2,365,Y,0,90,0,MnPrv,11,2006,WD ,Normal,210000
2868,909425120,14115,Pave,NA,Inside,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,PConc,ALQ,296,GLQ,547,230,1073,GasA,Y,SBrkr,0,0,1,0,2,1,6,1,Attchd,2,470,Y,0,0,0,NA,7,2006,WD ,Abnorml,230000
2869,909425180,12984,Pave,NA,Inside,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,CBlock,ALQ,1283,LwQ,147,0,1430,GasA,Y,SBrkr,1,0,2,0,3,1,7,1,Attchd,2,621,Y,0,0,0,NA,3,2006,WD ,Normal,217500
2870,909426060,15600,Pave,NA,Inside,1Fam,2Story,5,7,1950,1963,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GLQ,760,Unf,0,408,1168,GasA,Y,SBrkr,1,0,2,0,4,1,9,3,Attchd,1,342,Y,0,0,0,NA,7,2006,WD ,Normal,257000
2871,909428110,15750,Pave,NA,Corner,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,CBlock,BLQ,841,Unf,0,324,1165,GasA,Y,SBrkr,1,0,1,0,2,1,5,2,Attchd,1,375,Y,0,0,0,NA,6,2006,WD ,Normal,157000
2872,909475020,16381,Pave,NA,Inside,1Fam,1Story,6,5,1969,1969,Gable,CompShg,Plywood,Plywood,CBlock,Rec,1110,Unf,0,734,1844,GasA,Y,SBrkr,1,0,2,0,3,1,7,1,Attchd,2,540,Y,0,73,0,NA,12,2006,WD ,Normal,223000
2873,910200020,7288,Pave,NA,Inside,1Fam,1Story,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,CBlock,Rec,305,Unf,0,671,976,GasA,N,SBrkr,1,0,1,0,2,1,5,0,Detchd,1,215,N,160,0,0,NA,8,2006,WD ,AdjLand,102000
2874,910200060,7000,Pave,NA,Inside,1Fam,1.5Fin,6,7,1926,1950,Hip,CompShg,MetalSd,MetalSd,PConc,ALQ,374,Unf,0,487,861,GasA,Y,SBrkr,0,1,1,0,3,1,6,0,Detchd,2,506,Y,96,0,0,MnPrv,5,2006,WD ,Normal,145400
2875,910203100,8534,Pave,NA,Inside,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unf,0,Unf,0,432,432,GasA,N,FuseA,0,0,1,0,2,1,4,0,NA,0,0,N,0,0,0,GdWo,6,2006,WD ,Normal,72000
2876,910203230,7030,Pave,NA,Inside,1Fam,1Story,4,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,BrkTil,Unf,0,Unf,0,641,641,GasA,Y,SBrkr,0,0,1,0,2,1,4,0,Detchd,1,272,N,184,0,0,MnPrv,3,2006,WD ,Normal,85000
2877,910207110,8765,Pave,Grvl,Inside,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,ALQ,285,Unf,0,666,951,GasA,N,SBrkr,0,0,1,0,2,1,6,0,Detchd,1,327,Y,0,28,0,NA,4,2006,WD ,Abnorml,106500
2878,910226060,9060,Pave,NA,Inside,1Fam,1.5Fin,6,5,1957,1957,Gable,CompShg,MetalSd,MetalSd,CBlock,Unf,0,Unf,0,967,967,GasA,Y,SBrkr,0,0,2,0,4,1,6,0,Detchd,1,384,Y,0,21,0,NA,4,2006,WD ,Normal,139000
2879,911175360,11040,Pave,NA,Inside,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,CBlock,Rec,637,Unf,0,0,637,GasA,Y,SBrkr,0,0,1,1,3,1,7,0,CarPort,1,570,Y,0,47,0,NA,9,2006,COD,Normal,108000
2880,911175410,12366,Pave,NA,Inside,1Fam,1Story,3,5,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Slab,NA,0,NA,0,0,0,GasA,N,SBrkr,0,0,1,0,2,1,5,0,NA,0,0,N,0,0,0,NA,10,2006,WD ,Abnorml,51689
2881,911175430,9000,Pave,NA,Inside,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,CBlock,BLQ,50,Unf,0,430,480,GasA,N,FuseA,1,0,0,0,1,1,4,0,Detchd,1,308,Y,0,0,0,NA,10,2006,WD ,Abnorml,35311
2882,911175440,9000,Pave,NA,Inside,2fmCon,1.5Fin,5,6,1951,1951,Gable,CompShg,WdShing,Wd Shng,CBlock,Unf,0,Unf,0,660,660,GasA,N,SBrkr,0,0,2,0,4,2,8,0,NA,0,0,Y,0,0,0,NA,10,2006,WD ,Abnorml,115000
2883,911225110,8520,Grvl,NA,Inside,1Fam,1.5Fin,3,5,1916,1950,Gable,CompShg,MetalSd,MetalSd,PConc,Unf,0,Unf,0,216,216,GasA,N,SBrkr,0,0,1,0,2,1,6,0,NA,0,0,N,0,0,0,NA,4,2006,WD ,Normal,78000
